PointNumber,PointName,LogicalDisplayReference,PropagateInitialValue,SetNonUpdate,ManualOverride,ManualEntry,Events,AnalogDemandScan,StateCalculator,AssetID,PICollection,PIValueTag,PIQualityStorage,PIQualityTag,ToggleReleaseThreshold,ToggleInhibitThreshold,eDNACollection,eDNAExtIdentifier,eDNAQualityStorage,eDNASecurityGroup,PI_Digital_Set_Number,DOMDeviceType,ProficyCollection,ProficyTagName,ProficyQualityStorage,TransientStateDelay,COBECollection,URLtype,URLDescription,URL,InitialValue,LogRoutAssnRefName,StationName,GroupName,MapboardFunctionGroup,StateFeatGroupAssnStateNumber,AbnormalSetting,TriggerRefName,DataDivisionRefName,AORRefName,MenuRefNumber,AltDataSourcePriority,AltDataSourceIdentifier,UtilizationIdentifier,AltDataSourceInitiation,AltDataSourceRestoration,ControlProgramRefName,ControlStateGroupSet,PointPosition,StartControlState,LayoutType,LayoutNumber,StateControlAssnStateNumber,JogPoint,Command,PulseDuration,OperateTime,DesiredEndState,Priority,RetryLimit,AllowedControlState,CntlValidationProgRefName,ValidationVersionNum,IndicationStateGroupSet,IndicationPointPosition,IndicationBitPosition,IndicationLayoutType,IndicationLayoutNumber,ScanBlockRefName,SetEntryNumber,AssocDevicePointNumber,AnalogPointNumber,WarningRequired,WarningAckRequired,WarningMessage,CollectToHistoricalSchedRef,ActionDescriptionSetRef,CircuitLabelName,SubstationName,DeviceTypeName,LongName,AltLongName,Input_Group_Name,DOG_Reference,AlarmProfileReference,OPCTagName,EPDC_Signal_Reference
285023,CROWN-UNIV 66KV DL REC,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SOLID,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285024,CROWN-UNIV 66KV HLI,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOT,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285025,CROWN-UNIV 66KV D60 IT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285026,CROWN-UNIV 66KV S311C IT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285027,CROWN-UNIV 66KV D60 TOC,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285028,CROWN-UNIV 66KV S311C TOC,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285029,CROWN-UNIV 66KV CB DC BUS,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285030,CROWN-UNIV 66KV S311C A/S,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AUTO,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285031,CROWN-UNIV 66KV S311C,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285032,CROWN-UNIV 66KV HCB1 PW,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285033,CROWN-UNIV 66KV HCB1,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285034,CROWN-UNIV 66KV HCB1 A/S,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AUTO,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285035,CROWN-UNIV 66KV PH TRGT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RESET,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285036,CROWN-UNIV 66KV G TRGT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RESET,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285037,B.T. 66KV CB,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CLOSED,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285038,B.T. 66KV REC,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SOLID,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285039,B.T. 66KV D60 IT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285040,B.T. 66KV D60 TOC,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285041,B.T. 66KV CB DC BUS,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285042,B.T. 66KV SET GRP1,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,On,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285043,B.T. 66KV SET GRP2,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Off,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285044,B.T. 66KV SET GRP3,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Off,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285045,B.T. 66KV SET GRP4,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Off,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285046,B.T. 66KV PH TRGT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RESET,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285047,B.T. 66KV G TRGT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RESET,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285048,66KV BUS DIFF,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RESET,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285049,66KV BUS PH TRGT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RESET,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285050,12KV BUS DIFF,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RESET,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285051,12KV BUS PH TRGT,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RESET,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285052,NO.1 BK 66KV CB,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CLOSED,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
285053,NO.1 BK 12KV CB,mcarthur,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CLOSED,All,MACARTHUR S3,NULL,NULL,1!2,Yes!No,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,SVCD,254,NULL,NULL,NULL,NULL,1!2,No!No,0!1,NULL!NULL,15!15,1!2,70!70,1!1,NULL!NULL,NULL!NULL,NULL!NULL,254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 1!Class 3!Class 1,NULL,NULL
285054,NO.1 BK 66KV REC,MACARTHURS3,No,Yes,No,Yes,No,No,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AUTO,All,Z_MACARTHUR S3,NULL,NULL,1!2,No!Yes,NULL,Calc,ALL-SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!2!3,EMS Status DOG 1!EMS Status DOG 2!EMS Status DOG 3,NULL,NULL
